2722,18.6037,18.6037,18.6037,18.6037,18.6037,18.6037,14.2375,9.8713,29.1205,48.3696,26.3768,4.3840,22.4975,14.8317,7.1659,6.9892,6.8126,2.4805,13.8199,9.8713,1.1899,7.0101,14.4387,2.4805
19585,60.3763,60.8929,62.0106,61.9157,61.5950,58.2415,62.1791,61.6269,61.0181,60.9037,60.4925,60.9684,61.6016,61.2665,61.7601,61.3313,62.4025,60.8780,61.3452,62.3346,61.6925,61.3348,62.1102,61.8213
18810,47.1245,44.7384,9.3625,9.4945,33.6603,3.4690,8.4101,40.3924,38.0036,46.5044,35.2929,32.7253,32.2770,52.3605,39.7116,43.1017,51.2223,43.1017,29.7559,29.2452,28.7344,39.3579,34.6019,37.3345
6884,38.4020,46.0824,47.6714,49.3740,40.6609,44.5959,44.5959,30.7276,16.8594,40.6609,26.9313,28.0231,25.6013,29.2587,32.9160,46.0824,13.5536,19.1203,24.6870,41.4742,17.5738,22.2525,26.9313,26.7921
6577,59.7640,47.5728,40.4071,36.8598,48.2575,49.2341,46.4831,50.2511,46.4682,51.6958,49.3124,55.4875,44.2791,39.2130,50.1293,50.9946,48.4270,49.0589,49.4697,43.5333,41.5227,44.9312,23.3767,48.6931
13703,10.5602,36.5837,36.5837,23.0190,18.7095,23.7300,39.3978,15.5204,24.6830,29.6911,24.6830,20.7989,19.8902,39.0226,28.9567,20.4869,27.0157,22.5131,21.7946,28.8548,27.3158,29.8353,30.2521,30.6690
2751,33.4865,33.4865,36.8352,30.6960,30.6960,30.6960,36.8352,24.5568,30.6960,30.6960,30.6960,27.6264,24.5568,27.6264,30.6960,30.6960,20.4640,14.1674,26.3109,23.3874,20.4640,36.8352,26.3109,3.9608
16136,32.9803,33.6731,33.4762,33.2264,34.4657,32.5252,33.1589,38.1629,36.2765,34.6485,32.6178,33.8099,33.8581,35.8337,6.1902,34.2652,35.2137,32.8475,33.9226,33.2574,33.1275,35.7080,35.9059,32.1236
6092,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,19.8327,20.5673,21.3018,22.0364,22.7709,23.5055,24.2400,14.5440,12.4663,10.3886
8474,56.8747,57.0218,54.8051,55.7234,56.6304,56.8675,56.1857,56.2717,55.7695,56.1433,55.4857,56.3030,56.1014,55.6739,55.9907,55.2895,56.4993,55.8767,56.3510,56.1610,56.5589,55.8686,56.3074,55.8796
